dur,spkts,sttl,sbytes,smean,sload,ct_dst_sport_ltm,attack_cat,label
1.669701,20,62,972,49,4427.140137,1,4,1
1e-05,2,254,114,57,45600000.0,3,6,1
1.1e-05,2,254,168,84,61090908.0,1,7,1
1.604436,36,62,23732,659,115046.0313,1,4,1
0.670767,12,254,1592,133,17412.90234,1,5,1
0.719546,20,62,1102,55,11640.67285,1,4,1
1.604436,36,62,23732,659,115046.0313,1,4,1
1e-06,2,254,114,57,456000000.0,3,6,1
0.872784,22,254,17354,789,151845.125,1,5,1
3e-06,2,254,78,39,104000000.0,1,5,1
0.181503,10,254,890,89,35305.20313,1,4,1
0.425561,10,254,1218,122,20622.18945,1,3,1
8e-06,2,254,226,113,113000000.0,1,5,1
0.315993,10,254,510,51,11620.50977,1,5,1
0.255064,10,254,870,87,24558.54102,1,7,1
1e-06,2,254,114,57,456000000.0,3,6,1
56.325111,184,254,222832,1211,31477.39844,2,5,1
0.297535,10,62,798,80,19332.17969,1,4,1
7.247759,182,62,218861,1203,240249.7188,1,4,1
0.781647,38,62,30818,811,307115.5938,1,4,1
0.506002,10,254,1270,127,18071.07422,1,4,1
0.614031,10,254,758,76,8898.573242,1,5,1
0.522034,14,254,778,56,11079.73828,1,5,1
3e-06,2,254,578,289,770666624.0,1,5,1
56.325111,184,254,222832,1211,31477.39844,2,5,1
0.22983,10,254,1068,107,33485.62109,1,4,1
1.48785,10,62,964,96,4667.137207,1,6,1
0.564869,14,254,778,56,10239.54297,1,5,1
1e-05,2,254,200,100,80000000.0,2,1,1
0.464537,10,254,582,58,9024.039062,1,8,1
0.501635,14,254,5208,372,77123.80469,1,4,1
1.1e-05,2,254,104,52,37818180.0,1,5,1
2e-06,2,254,1064,532,2128000000.0,1,5,1
1.1e-05,2,254,168,84,61090908.0,1,7,1
0.355885,10,254,1612,161,32617.27734,1,5,1
1e-05,2,254,200,100,80000000.0,2,2,1
2.477755,36,62,27542,765,86455.67969,1,4,1
0.325393,10,254,1992,199,44082.08203,1,3,1
4e-06,2,254,104,52,104000000.0,1,5,1
0.467095,10,254,836,84,12896.73438,2,5,1
5.49486,86,62,4636,54,6672.41748,1,6,1
0.539181,10,254,1612,161,21528.94922,1,5,1
1e-05,2,254,200,100,80000000.0,2,4,1
0.338922,10,62,854,85,18151.66992,1,4,1
6e-06,2,254,1278,639,852000000.0,1,6,1
0.467095,10,254,836,84,12896.73438,2,5,1
2.452555,28,62,1448,52,4556.880371,1,4,1
0.736769,10,254,758,76,7416.164062,1,5,1
1e-05,2,254,200,100,80000000.0,2,3,1
0.239819,10,254,582,58,17479.84961,1,7,1
1.240606,4,254,400,100,1934.538574,6,1,1
0.778488,10,254,564,56,5220.375977,1,7,1
6e-06,2,254,104,52,69333328.0,2,5,1
1.2e-05,2,254,200,100,72727272.0,6,1,1
7.6e-05,8,254,480,60,2374.684326,2,3,1
0.467989,10,254,946,95,14564.44531,1,4,1
1e-05,2,254,200,100,80000000.0,2,4,1
2.065462,46,62,1998,43,7572.155273,1,4,1
4.265284,40,254,8102,203,14817.30176,1,4,1
6e-06,2,254,104,52,69333328.0,2,5,1
1.08515,46,62,36553,795,263624.375,1,4,1
7.6e-05,8,254,480,60,2374.684326,2,3,1
1.2e-05,2,254,200,100,72727272.0,6,2,1
1e-05,2,254,200,100,80000000.0,2,5,1
0.181098,10,254,814,81,32380.25781,1,7,1
1.683437,30,254,21968,732,2799.035645,1,5,1
1.679405,20,254,9244,462,41833.86328,1,5,1
7.6e-05,8,254,480,60,2374.684326,2,4,1
1.2e-05,2,254,200,100,72727272.0,6,4,1
0.450628,16,254,900,56,14983.5332,1,5,1
0.717721,22,62,6334,288,67402.23438,1,4,1
1e-05,2,254,200,100,80000000.0,2,5,1
0.450247,14,254,778,56,12846.28223,1,5,1
1.241494,12,62,1636,136,9665.773438,1,4,1
0.193402,10,254,788,79,29368.87891,1,4,1
7.6e-05,8,254,480,60,2374.684326,2,4,1
1.2e-05,2,254,200,100,72727272.0,6,3,1
1.240606,4,254,400,100,1934.538574,6,2,1
1e-05,2,254,200,100,80000000.0,2,1,1
1e-05,2,254,168,84,67200000.0,1,7,1
1.240606,4,254,400,100,1934.538574,6,4,1
0.860558,12,254,634,53,5410.443359,1,5,1
7.6e-05,8,254,480,60,2374.684326,2,6,1
0.232055,10,62,814,81,25269.87305,1,3,1
1.240606,4,254,400,100,1934.538574,6,3,1
1.2e-05,2,254,200,100,72727272.0,6,4,1
1e-05,2,254,200,100,80000000.0,2,2,1
7e-06,2,254,168,84,96000000.0,1,7,1
1.240606,4,254,400,100,1934.538574,6,4,1
7e-06,2,254,78,39,44571428.0,2,5,1
0.481411,12,254,836,70,12745.86523,1,4,1
3.659126,12,254,994,83,1993.918701,1,5,1
1.2e-05,2,254,200,100,72727272.0,6,5,1
1e-05,2,254,200,100,80000000.0,2,4,1
1.240606,4,254,400,100,1934.538574,6,5,1
0.207013,10,254,834,83,29022.33203,1,4,1
2.708267,34,62,22256,655,63810.54688,1,4,1
0.467095,10,254,836,84,12896.73438,1,5,1
1.240606,4,254,400,100,1934.538574,6,5,1
0.265747,12,62,864,72,23842.22461,1,4,1
1.2e-05,2,254,200,100,72727272.0,6,5,1
7e-06,2,254,114,57,65142856.0,4,6,1
1.1e-05,2,254,168,84,61090908.0,1,7,1
1e-05,2,254,200,100,80000000.0,2,3,1
0.909241,10,62,792,79,6273.364258,1,4,1
0.467095,10,254,836,84,12896.73438,1,5,1
2.248487,34,62,1724,51,5956.004883,1,4,1
0.222173,10,62,840,84,27222.0293,1,3,1
1.2e-05,2,254,200,100,160000000.0,6,1,1
2.248487,34,62,1724,51,5956.004883,1,4,1
0.636154,10,254,564,56,6388.390137,1,7,1
1.504599,10,62,450,45,2153.397705,1,4,1
2.309018,12,254,994,83,3159.784912,1,5,1
1e-06,2,254,114,57,456000000.0,3,6,1
1.1e-05,2,254,114,57,41454544.0,4,6,1
1.2e-05,2,254,200,100,160000000.0,6,2,1
0.998144,20,62,954,48,7269.492188,1,4,1
1.1e-05,2,254,114,57,41454544.0,4,6,1
1.288097,10,254,576,58,3223.359619,1,2,1
1.504599,10,62,450,45,2153.397705,1,4,1
3e-06,2,254,114,57,152000000.0,3,6,1
1.2e-05,2,254,572,286,190666656.0,1,5,1
1.2e-05,2,254,200,100,160000000.0,6,4,1
1.1e-05,2,254,114,57,41454544.0,4,6,1
6e-06,2,254,77,39,52000000.0,1,5,1
1.1e-05,2,254,114,57,41454544.0,3,6,1
5.143945,40,62,30787,770,46684.78906,1,4,1
3e-06,2,254,114,57,152000000.0,3,6,1
1.2e-05,2,254,200,100,160000000.0,6,3,1
1.089647,42,62,31715,755,227302.9531,1,4,1
1e-05,2,254,114,57,45600000.0,1,6,1
0.49207,10,254,534,53,7820.025879,1,5,1
0.186589,10,254,964,96,37215.48438,1,7,1
1.3e-05,2,254,2962,1481,911384640.0,1,5,1
1e-05,2,254,114,57,45600000.0,2,6,1
1.2e-05,2,254,200,100,160000000.0,6,4,1
3e-06,2,254,114,57,152000000.0,3,6,1
1.201112,20,62,2640,132,16704.51953,1,4,1
1e-05,2,254,114,57,45600000.0,2,6,1
1e-06,2,254,168,84,672000000.0,1,7,1
1.201112,20,62,2640,132,16704.51953,1,4,1
0.608455,10,254,1144,114,13542.49707,1,4,1
8e-06,2,254,2792,1396,1396000000.0,1,4,1
1.135621,10,62,450,45,2853.064697,1,4,1
6.696556,40,254,10880,272,12672.78223,2,3,1
1.2e-05,2,254,862,431,287333312.0,1,5,1
4e-06,2,254,168,84,168000000.0,1,7,1
1e-05,2,254,168,84,67200000.0,1,7,1
6.696556,40,254,10880,272,12672.78223,2,5,1
0.304569,10,254,534,53,12634.24707,1,5,1
6.696556,40,254,10880,272,12672.78223,2,5,1
0.435918,10,254,660,66,10901.13281,1,5,1
1.135621,10,62,450,45,2853.064697,1,4,1
0.809318,12,254,1592,133,14431.9043,1,5,1
0.716845,10,254,526,53,5289.84668,1,5,1
0.582549,8,254,462,58,5561.76416,1,5,1
6.696556,40,254,10880,272,12672.78223,2,3,1
0.418062,10,254,598,60,10314.25977,1,5,1
6.696556,40,254,10880,272,12672.78223,2,5,1
0.51549,12,254,4218,352,60012.80469,1,4,1
39.136543,626,254,260790,417,53223.71094,1,3,1
1e-05,2,254,200,100,80000000.0,2,4,1
1.752092,10,254,564,56,2319.512939,1,7,1
2.543157,14,254,1558,111,4551.822754,1,4,1
6.696556,40,254,10880,272,12672.78223,2,5,1
0.435684,10,254,694,69,11476.20801,1,5,1
2.960123,386,62,497550,1289,1341192.875,1,4,1
1.1e-05,2,254,78,39,28363636.0,1,5,1
1e-05,2,254,200,100,80000000.0,2,5,1
1.340635,50,62,44396,888,259632.2031,1,4,1
1.690584,12,254,634,53,2754.077881,2,5,1
1.038735,10,254,516,52,3581.279053,1,5,1
0.339935,10,254,534,53,11319.81055,2,5,1
0.339935,10,254,534,53,11319.81055,2,5,1
0.795209,24,62,4467,186,43067.92188,1,4,1
1e-05,2,254,200,100,80000000.0,2,5,1
0.55699,10,254,640,64,8273.039062,1,5,1
2.4694,24,254,17476,728,54257.71484,1,5,1
2e-06,2,254,308,154,616000000.0,1,8,1
1.125067,10,254,950,95,6079.638184,1,5,1
0.979816,10,62,788,79,5797.006836,1,4,1
3.49687,104,254,126355,1215,286292.5938,1,4,1
1.2e-05,2,254,200,100,160000000.0,6,5,1
0.304441,10,254,558,56,13217.66797,1,5,1
1e-05,2,254,200,100,80000000.0,2,1,1
1.795308,14,254,756,54,3128.154053,1,5,1
1.446796,12,254,634,53,3218.145508,1,5,1
4e-06,2,254,136,68,136000000.0,1,7,1
0.776741,10,254,886,89,8218.956055,1,4,1
1.2e-05,2,254,200,100,160000000.0,6,5,1
1.359233,22,254,1706,78,9587.759766,1,6,1
1.1e-05,2,254,114,57,41454544.0,4,6,1
7e-06,2,254,168,84,96000000.0,1,7,1
1e-05,2,254,200,100,80000000.0,2,2,1
1.1e-05,2,254,168,84,61090908.0,1,7,1
7e-06,2,254,114,57,65142856.0,4,6,1
2.435221,312,62,394662,1265,1292360.75,1,4,1
0.859072,10,254,696,70,5838.858398,1,8,1
0.831542,10,254,934,93,8090.992188,1,4,1
7e-06,2,254,114,57,65142856.0,4,6,1
1.074965,14,254,7784,556,53791.51953,1,4,1
1e-05,2,254,200,100,80000000.0,2,4,1
0.823417,22,62,3863,176,35831.17578,1,4,1
7e-06,2,254,114,57,65142856.0,4,6,1
5e-06,2,254,200,100,160000000.0,4,1,1
2.070894,34,62,22284,655,83554.25,1,4,1
0.42777,10,62,832,83,14007.52734,1,4,1
7e-06,2,254,114,57,65142856.0,4,6,1
0.38333,10,62,948,95,17822.76367,1,4,1
1e-05,2,254,200,100,80000000.0,2,3,1
0.690228,14,254,774,55,8333.478516,1,5,1
5e-06,2,254,200,100,160000000.0,4,2,1
0.789735,10,254,564,56,5146.029785,1,7,1
0.77712,10,254,534,53,4951.616211,1,5,1
1.521115,10,254,542,54,2566.538574,1,5,1
1e-05,2,254,168,84,67200000.0,1,7,1
1e-05,2,254,200,100,80000000.0,2,4,1
0.220317,10,62,796,80,26035.21289,1,4,1
5e-06,2,254,200,100,160000000.0,4,4,1
0.173121,10,254,1726,173,71811.04688,1,3,1
0.377338,10,254,1256,126,23978.50195,1,4,1
1.184015,16,254,892,56,5655.333496,1,5,1
2.958401,158,62,185550,1174,498582.8438,1,4,1
1e-05,2,254,200,100,80000000.0,2,5,1
0.167946,10,254,962,96,41251.35547,1,4,1
0.476089,10,254,1296,130,19609.7793,1,9,1
1.254105,10,254,998,100,5734.76709,1,6,1
0.993632,10,62,856,86,6207.529297,1,4,1
32.069771,20,254,3224,161,764.084045,2,5,1
1e-05,2,254,200,100,80000000.0,2,5,1
4e-06,2,254,1808,904,1808000000.0,1,5,1
32.069771,20,254,3224,161,764.084045,2,5,1
1.1e-05,2,254,1996,998,725818176.0,1,5,1
1.054165,10,254,564,56,3855.183838,1,7,1
0.70017,10,62,928,93,9551.96582,1,4,1
1e-05,2,254,200,100,80000000.0,2,1,1
0.48926,12,254,2590,216,38834.16016,1,6,1
1.1e-05,2,254,1538,769,559272704.0,1,5,1
0.850213,34,254,28386,835,259247.9844,1,5,1
1.982532,20,254,9212,461,35316.45313,1,5,1
1e-05,2,254,114,57,45600000.0,3,6,1
0.745364,10,62,816,82,7888.763184,1,4,1
1e-05,2,254,200,100,80000000.0,2,2,1
1.2e-05,2,254,168,84,56000000.0,1,7,1
1e-05,2,254,114,57,45600000.0,3,6,1
0.353887,12,62,790,66,16389.41211,1,6,1
0.733456,10,62,964,96,9467.506836,1,4,1
1e-05,2,254,114,57,45600000.0,3,6,1
1e-05,2,254,114,57,45600000.0,3,6,1
0.952065,32,254,25806,806,210069.6875,1,5,1
1.690584,12,254,634,53,2754.077881,2,5,1
1.1e-05,2,254,114,57,41454544.0,3,6,1
32.069771,20,254,3224,161,764.084045,2,5,1
1e-05,2,254,114,57,45600000.0,3,6,1
0.822257,10,62,834,83,7306.718262,1,4,1
1.1e-05,2,254,114,57,41454544.0,3,6,1
32.069771,20,254,3224,161,764.084045,2,5,1
1.600067,90,62,94125,1046,465380.5,1,4,1
1e-05,2,254,114,57,45600000.0,3,6,1
1.1e-05,2,254,114,57,41454544.0,3,6,1
0.339946,10,254,1612,161,34146.59766,1,5,1
1.898944,30,62,13453,448,54788.34375,1,4,1
1e-05,2,254,114,57,45600000.0,4,6,1
0.904092,24,62,5171,215,43853.94531,1,4,1
0.564182,10,254,1612,161,20574.92188,1,5,1
0.819782,10,254,564,56,4957.415527,1,7,1
1e-05,2,254,114,57,45600000.0,4,6,1
0.128852,8,254,364,46,19805.66992,1,3,1
0.727369,14,254,774,55,7907.953125,1,5,1
0.61313,10,254,586,59,6889.240723,1,5,1
7e-06,2,254,104,52,59428572.0,2,5,1
1.355745,16,254,1830,114,10125.79785,1,6,1
1.639727,28,62,1440,51,6776.737793,1,6,1
0.860459,30,254,25882,863,232620.0313,1,5,1
1e-05,2,254,114,57,45600000.0,4,6,1
7e-06,2,254,104,52,59428572.0,2,5,1
2.368288,22,62,3861,176,12451.18848,1,4,1
1e-05,2,254,114,57,45600000.0,4,6,1
0.611767,10,254,1096,110,12906.875,1,4,1
0.770547,10,254,564,56,5274.175781,1,7,1
7e-06,2,254,596,298,340571424.0,1,5,1
1.2e-05,2,254,1154,577,384666656.0,1,6,1
0.913548,10,62,1356,136,10692.37793,1,6,1
0.266768,10,254,762,76,20572.18164,1,4,1
1.049592,32,254,28554,892,210840.0156,1,5,1
9e-06,2,254,114,57,50666664.0,3,6,1
1e-05,2,254,200,100,80000000.0,2,4,1
1.960679,90,62,93983,1044,379211.4688,1,4,1
9e-06,2,254,114,57,50666664.0,3,6,1
3.627144,104,254,127245,1224,277953.125,1,5,1
1.1e-05,2,62,686,343,249454544.0,1,6,1
0.653742,10,254,564,56,6216.519531,1,7,1
0.206278,10,254,920,92,32112.00391,1,4,1
0.517264,10,62,796,80,11089.11523,1,4,1
1e-05,2,254,200,100,80000000.0,2,3,1
0.193439,10,62,754,75,28081.20313,1,4,1
9e-06,2,254,114,57,50666664.0,3,6,1
1.642859,18,62,1010,56,4645.560059,1,4,1
5.215348,10,254,992,99,1369.803223,1,4,1
0.342202,10,62,842,84,17720.52734,1,4,1
1.273547,10,62,830,83,4692.40625,1,4,1
1e-05,2,254,200,100,80000000.0,2,4,1
4e-06,2,254,100,50,100000000.0,1,6,1
0.872998,24,62,1262,53,11088.22656,1,4,1
6e-06,2,254,114,57,76000000.0,3,6,1
0.347961,10,254,976,98,20209.16016,1,4,1
3e-06,2,254,1064,532,1418666624.0,1,5,1
0.638405,10,254,564,56,6365.864746,1,7,1
1.240606,4,254,400,100,1934.538574,6,1,1
1e-05,2,254,200,100,80000000.0,2,5,1
0.628277,10,254,564,56,6468.484375,1,7,1
5e-06,2,254,824,412,659200000.0,1,3,1
4e-06,2,254,92,46,92000000.0,1,6,1
1.240606,4,254,400,100,1934.538574,6,2,1
0.194702,10,254,998,100,36938.5,1,7,1
1.240606,4,254,400,100,1934.538574,6,4,1
1e-05,2,254,200,100,80000000.0,2,5,1
0.295437,8,62,364,46,8638.050781,1,4,1
2.624709,50,62,42289,846,126319.5313,1,4,1
0.995199,10,62,896,90,6487.144531,1,4,1
0.244651,10,254,534,53,15728.52734,1,5,1
0.190098,10,254,828,83,31394.33398,1,7,1
1.240606,4,254,400,100,1934.538574,6,3,1
2.369717,14,254,1422,102,4459.604492,1,4,1
1.240606,4,254,400,100,1934.538574,6,4,1
2.264373,20,62,3344,167,11224.29883,1,4,1
5e-06,2,254,200,100,160000000.0,4,3,1
8e-06,2,254,200,100,72727272.0,4,1,1
0.796122,10,62,842,84,7616.922852,1,4,1
1.2e-05,2,254,168,84,56000000.0,1,7,1
1.240606,4,254,400,100,1934.538574,6,5,1
0.513772,10,254,566,57,7941.265625,1,5,1
1.240606,4,254,400,100,1934.538574,6,5,1
2.264373,20,62,3344,167,11224.29883,1,4,1
5e-06,2,254,200,100,160000000.0,4,4,1
1.876618,90,62,94269,1047,397404.25,1,4,1
8e-06,2,254,200,100,72727272.0,4,2,1
0.391307,10,254,818,82,15067.45313,1,3,1
5e-06,2,254,200,100,160000000.0,6,1,1
5e-06,2,254,200,100,160000000.0,6,2,1
1e-05,2,254,168,84,67200000.0,1,7,1
5e-06,2,254,200,100,160000000.0,4,5,1
1.876618,90,62,94269,1047,397404.25,1,4,1
8e-06,2,254,200,100,72727272.0,4,4,1
5e-06,2,254,200,100,160000000.0,6,4,1
5e-06,2,254,200,100,160000000.0,6,3,1
0.680938,10,254,978,98,10350.42871,1,5,1
5e-06,2,254,200,100,160000000.0,4,5,1
0.623633,12,254,2154,180,25335.41211,1,6,1
8e-06,2,254,200,100,72727272.0,4,3,1
1.046825,20,62,3274,164,23774.74609,1,4,1
5e-06,2,254,200,100,160000000.0,6,4,1
0.842593,32,254,27584,862,253712.0469,1,5,1
5e-06,2,254,200,100,160000000.0,6,5,1
5e-06,2,254,200,100,160000000.0,4,1,1
8e-06,2,254,200,100,72727272.0,4,4,1
56.325111,184,254,222832,1211,31477.39844,2,5,1
0.623202,10,62,860,86,9935.783203,1,3,1
5e-06,2,254,200,100,160000000.0,6,5,1
0.956451,30,254,25240,841,204079.4531,1,5,1
5e-06,2,254,200,100,72727272.0,6,1,1
8e-06,2,254,200,100,72727272.0,4,5,1
5e-06,2,254,200,100,160000000.0,4,2,1
0.77498,10,254,564,56,5244.006348,1,7,1
1e-05,2,254,104,52,41600000.0,1,5,1
0.285081,16,254,11710,732,308094.9063,1,4,1
5e-06,2,254,200,100,72727272.0,6,2,1
4.080954,34,62,3560,105,6774.88623,1,4,1
8e-06,2,254,200,100,72727272.0,4,5,1
31.946449,20,254,1068,53,254.175354,3,5,1
0.277943,10,62,830,83,21500.8125,1,4,1
0.719596,10,254,546,55,5469.735352,3,5,1
5e-06,2,254,200,100,72727272.0,6,4,1
0.285503,10,254,876,88,22108.34961,1,4,1
5e-06,2,254,200,100,72727272.0,6,3,1
8e-06,2,254,200,100,72727272.0,4,1,1
0.388303,10,254,508,51,9435.929688,1,8,1
0.594882,12,62,1246,104,15371.11523,1,4,1
31.946449,20,254,1068,53,254.175354,3,5,1
5e-06,2,254,200,100,72727272.0,6,4,1
1.1e-05,2,254,168,84,61090908.0,1,7,1
7e-06,2,254,168,84,96000000.0,1,7,1
5e-06,2,254,200,100,72727272.0,6,5,1
0.825486,30,254,26562,885,248842.5,1,5,1
31.946449,20,254,1068,53,254.175354,3,5,1
8e-06,2,254,200,100,72727272.0,4,2,1
5e-06,2,254,200,100,72727272.0,6,5,1
0.865932,30,254,24944,831,222770.375,1,5,1
1e-05,2,254,78,39,31200000.0,2,5,1
1.2e-05,2,254,1110,555,370000000.0,1,4,1
5e-06,2,254,200,100,160000000.0,6,1,1
2.296801,38,62,1848,49,6269.589355,1,4,1
1.29985,20,254,17286,864,101070.125,1,5,1
5e-06,2,254,200,100,160000000.0,6,2,1
2.296801,38,62,1848,49,6269.589355,1,4,1
1.690584,12,254,634,53,2754.077881,2,5,1
2.708841,14,254,4114,294,11284.53027,1,4,1
8e-06,2,254,200,100,72727272.0,4,4,1
5e-06,2,254,200,100,160000000.0,6,4,1
0.875208,28,254,23872,853,210418.5469,1,5,1
31.946449,20,254,1068,53,254.175354,3,5,1
5e-06,2,254,200,100,160000000.0,6,3,1
0.223308,10,62,820,82,26438.82031,1,4,1
0.806509,24,254,8722,363,82915.375,1,6,1
1.1e-05,2,254,168,84,61090908.0,1,7,1
8e-06,2,254,200,100,72727272.0,4,3,1
5e-06,2,254,200,100,160000000.0,6,4,1
4e-06,2,254,144,72,144000000.0,1,8,1
5e-06,2,254,114,57,91200000.0,4,6,1
5e-06,2,254,200,100,160000000.0,6,5,1
0.218185,10,254,2222,222,73332.26563,1,6,1
1.21222,10,254,564,56,3352.526855,1,7,1
2.197192,10,254,606,61,1987.991943,1,5,1
8e-06,2,254,200,100,72727272.0,4,4,1
5e-06,2,254,200,100,160000000.0,6,5,1
0.185323,10,254,846,85,32893.92188,1,7,1
5e-06,2,254,114,57,91200000.0,4,6,1
0.699942,10,254,2530,253,26025.01367,1,4,1
1e-05,2,254,168,84,67200000.0,1,7,1
8e-06,2,254,200,100,72727272.0,6,1,1
8e-06,2,254,200,100,72727272.0,4,5,1
0.714577,24,62,7147,298,76688.72656,1,4,1
5e-06,2,254,114,57,91200000.0,4,6,1
8e-06,2,254,200,100,72727272.0,6,2,1
0.875615,32,254,26600,831,235436.8125,1,5,1
1.000775,12,254,1594,133,11686.94238,1,5,1
1.255361,22,62,1182,54,7194.743652,1,4,1
8e-06,2,254,200,100,72727272.0,4,5,1
8e-06,2,254,200,100,72727272.0,6,4,1
5e-06,2,254,114,57,91200000.0,4,6,1
0.721219,32,254,25872,809,278018.1875,1,5,1
8e-06,2,254,200,100,72727272.0,6,3,1
0.818203,32,254,29916,935,283372.2188,1,5,1
1.628403,10,254,1206,121,5335.288574,1,4,1
1.255361,22,62,1182,54,7194.743652,1,4,1
8e-06,2,254,200,100,100000000.0,4,1,1
1e-05,2,254,114,57,45600000.0,4,6,1
0.671106,32,254,28742,898,331917.7813,1,5,1
8e-06,2,254,200,100,72727272.0,6,4,1
56.325111,184,254,222832,1211,31477.39844,2,5,1
1e-05,2,254,78,39,31200000.0,2,5,1
2.51009,22,62,1194,54,3633.335693,1,4,1
1e-05,2,254,114,57,45600000.0,4,6,1
8e-06,2,254,200,100,72727272.0,6,5,1
8e-06,2,254,200,100,100000000.0,4,2,1
8e-06,2,254,200,100,72727272.0,6,5,1
0.770647,18,62,1036,58,10162.88965,1,4,1
0.540632,10,254,1702,170,22669.76367,1,5,1
5.555904,68,62,3184,47,4518.436523,1,4,1
5e-06,2,254,200,100,160000000.0,4,4,1
8e-06,2,254,200,100,100000000.0,4,4,1
8e-06,2,254,200,100,72727272.0,6,1,1
0.773148,22,62,1192,54,11775.23535,1,4,1
0.968516,20,62,962,48,7549.694824,1,4,1
1.1e-05,2,254,88,44,32000000.0,1,5,1
0.943573,10,254,564,56,4307.032715,1,7,1
2.1e-05,3,254,3028,1009,769142848.0,1,5,1
5e-06,2,254,200,100,160000000.0,4,3,1
8e-06,2,254,200,100,100000000.0,4,3,1
0.65344,10,254,564,56,6219.392578,1,7,1
1.1e-05,2,254,89,45,32727272.0,1,5,1
3.000735,36,254,17648,490,45743.45703,1,4,1
0.18527,10,254,1040,104,40416.69141,1,4,1
2.003883,130,254,163357,1257,647147.625,1,5,1
0.628035,10,254,564,56,6470.977051,1,7,1
8e-06,2,254,200,100,100000000.0,4,4,1
5e-06,2,254,200,100,160000000.0,4,4,1
4e-06,2,254,168,84,168000000.0,1,7,1
2.51009,22,62,1194,54,3633.335693,1,4,1
2.1e-05,2,254,416,208,79238096.0,1,8,1
0.439121,10,254,1050,105,17216.21094,1,4,1
5e-06,2,254,200,100,160000000.0,4,5,1
1.092998,10,254,564,56,3718.213379,1,7,1
2.583324,30,254,22348,745,66902.95313,1,5,1
8e-06,2,254,200,100,100000000.0,4,5,1
8e-06,2,254,200,100,72727272.0,6,2,1
0.55833,10,254,1550,155,19988.17969,1,4,1
8e-06,2,254,200,100,72727272.0,6,4,1
34.651272,64,254,55712,871,12661.46875,2,5,1
0.59978,22,254,20266,921,258027.9375,1,3,1
8e-06,2,254,200,100,100000000.0,4,5,1
5e-06,2,254,200,100,160000000.0,4,5,1
8e-06,2,254,200,100,72727272.0,6,3,1
1.690584,12,254,634,53,2754.077881,2,5,1
34.651272,64,254,55712,871,12661.46875,2,5,1
8e-06,2,254,200,100,72727272.0,6,4,1
0.186885,10,62,824,82,31762.84961,1,4,1
5e-06,2,254,200,100,160000000.0,4,1,1
8e-06,2,254,200,100,100000000.0,4,1,1
8e-06,2,254,200,100,72727272.0,6,5,1
1.663171,34,254,19911,586,92959.77344,1,3,1
2.600633,24,62,1252,52,3691.40918,1,4,1
0.367749,10,254,1304,130,25539.1582,1,4,1
8e-06,2,254,200,100,72727272.0,6,5,1
0.564442,12,254,5642,470,73304.25781,1,4,1
8e-06,2,254,200,100,100000000.0,4,2,1
1e-05,2,254,114,57,45600000.0,4,6,1
1e-05,2,254,168,84,67200000.0,1,7,1
8e-06,2,254,200,100,100000000.0,6,1,1
2.600633,24,62,1252,52,3691.40918,1,4,1
1.1e-05,2,254,464,232,168727264.0,1,8,1
8e-06,2,254,200,100,100000000.0,6,2,1
8e-06,2,254,200,100,100000000.0,4,4,1
0.296123,10,254,822,82,19991.69336,1,7,1
1.00232,12,254,632,53,4629.259766,1,5,1
0.38903,10,254,2424,242,44870.57422,1,4,1
0.777198,8,62,364,46,3283.590576,1,4,1
8e-06,2,254,200,100,100000000.0,6,4,1
1.641879,40,62,1800,45,8551.178711,1,4,1
8e-06,2,254,200,100,100000000.0,4,3,1
8e-06,2,254,200,100,100000000.0,6,3,1
1e-05,2,254,114,57,45600000.0,4,6,1
0.258501,10,254,1306,131,36394.44531,1,6,1
0.777198,8,62,364,46,3283.590576,1,4,1
1.780743,10,254,562,56,2273.208496,1,5,1
8e-06,2,254,200,100,100000000.0,6,4,1
0.249409,10,254,1802,180,52026.99219,1,4,1
1.010996,10,254,738,74,5262.137695,1,5,1
1.2e-05,2,254,168,84,56000000.0,1,7,1
0.737081,10,254,564,56,5513.641113,1,7,1
8e-06,2,254,200,100,100000000.0,4,4,1
8e-06,2,254,200,100,100000000.0,6,5,1
0.489045,10,254,648,65,9553.313477,3,5,1
0.285984,10,62,766,77,19301.7793,1,3,1
4e-06,2,254,114,57,114000000.0,4,6,1
8e-06,2,254,200,100,100000000.0,6,5,1
0.594373,14,254,4706,336,58818.28516,1,4,1
8e-06,2,254,200,100,80000000.0,6,1,1
0.295733,10,62,816,82,19882.79883,1,4,1
8e-06,2,254,200,100,100000000.0,4,5,1
0.489045,10,254,648,65,9553.313477,3,5,1
4e-06,2,254,114,57,114000000.0,4,6,1
3.129909,70,62,3372,48,8496.09375,1,4,1
8e-06,2,254,200,100,80000000.0,6,2,1
0.310144,10,254,2508,251,58243.91016,1,4,1
8e-06,2,254,200,100,80000000.0,6,4,1
0.309049,10,62,748,75,17447.07031,1,4,1
0.489045,10,254,648,65,9553.313477,3,5,1
0.539269,10,254,1278,128,17074.9668,2,4,1
8e-06,2,254,200,100,100000000.0,4,5,1
1.1e-05,2,254,1278,639,464727264.0,1,6,1
8e-06,2,254,200,100,80000000.0,6,3,1
1.067821,28,62,1298,46,9379.848633,1,4,1
8e-06,2,254,200,100,80000000.0,6,4,1
1.328416,38,62,1866,49,10942.35547,1,4,1
0.474432,8,62,364,46,5379.063965,1,4,1
5e-06,2,254,1320,660,1056000000.0,1,5,1
